Index,Index,text,likesCount,TextBlob Polarity Score,TextBlob Subjectivity Score,Vader Negative Polarity Score,Vader Neutral Polarity Score,Vader Positive Polarity Score,Vader Compound Polarity Score
233,233,Rose Price  🐘🏀🤣🎍 Trust the timing in your life.  https://nichamonfartinez.vercel.app/,0,0.6,0.95,0.0,0.711,0.289,0.7579
234,234,Rose Price  🦏🏒😏🍂omg!wow  https://newprojeck-six.vercel.app/,0,0.6,0.95,0.237,0.763,0.0,-0.4199
235,235,"Re Dona Elin Morgan Dear friend 👋 ,we have created a Golden Retriever 🥰 group to showcase your Heathy Golden Retriever For Adoption And More which is created for us 🐾 to make this breed known to the world, for adoption for all lovers who don't have one and also for the sharing of lovely 😍 Golden retriever pictures
👇👇👇⬇️⬇️⬇️
https://facebook.com/groups/721998266391863/",0,0.38,0.55,0.0,0.694,0.306,0.9856
236,236,"Re Dona Elin Morgan 𝐈𝐧𝐯𝐞𝐬𝐭𝐢𝐧𝐠 𝐰𝐢𝐭𝐡 George Paltan , 𝐡𝐚𝐬 𝐛𝐫𝐨𝐮𝐠𝐡𝐭 𝐦𝐞 𝐚𝐧𝐝 𝐦𝐲 𝐟𝐚𝐦𝐢𝐥𝐲 𝐬𝐨 𝐦𝐮𝐜𝐡 𝐣𝐨𝐲, 𝐈'𝐯𝐞 𝐫𝐞𝐜𝐞𝐢𝐯𝐞𝐝 𝐦𝐮𝐜𝐡 𝐫𝐞𝐭𝐮𝐫𝐧𝐬 𝐟𝐫𝐨𝐦 𝐦𝐲 𝐥𝐢𝐭𝐭𝐥𝐞 𝐟𝐮𝐧𝐝𝐬 𝐢𝐧𝐯𝐞𝐬𝐭𝐞𝐝 𝐚𝐧𝐝 𝐈'𝐦 𝐭𝐡𝐚𝐧𝐤𝐟𝐮𝐥 𝐚𝐧𝐝 𝐈 𝐚𝐝𝐯𝐢𝐜𝐞 𝐞𝐯𝐞𝐫𝐲𝐨𝐧𝐞 𝐭𝐨 𝐢𝐧𝐯𝐞𝐬𝐭 𝐰𝐢𝐭𝐡 him He's's the best.
👇👇👇👇👇👇
https://www.facebook.com/george.paltan.5
https://www.facebook.com/george.paltan.5",0,1.0,0.3,0.0,0.94,0.06,0.6369
237,237,"Brenda Will Please can you send me friend request I wanna be friends with you, but I couldn't add you! 😊😊",0,0.0,0.0,0.073,0.519,0.408,0.9309
238,238,"Brenda Will Dear friend 👋 ,we have created a Golden Retriever 🥰 group to showcase your Heathy Golden Retriever For Adoption And More which is created for us 🐾 to make this breed known to the world, for adoption for all lovers who don't have one and also for the sharing of lovely 😍 Golden retriever pictures
👇👇👇⬇️⬇️⬇️
https://facebook.com/groups/721998266391863/",0,0.38,0.55,0.0,0.688,0.312,0.9856
239,239,"Brenda Will 
Hello, Sorry for the way of contacting, I just saw your profile and thought you were the right person, my name is Sandra Jones, I'm from France.  I suffer from a serious illness that will be conscious of death, it is a throat and there is an amount of €900,000, which I would like to offer to a reliable and honest man to use it well.  I have an import of red oil in my company in France and I have been plundering my husband for 6 years, which is very affected and until now I have not been able to recover, but our children have not  summer.  I would like to offer this amount before my death as my days to count because I miss this disease for which I had no cure.  If you would like to benefit from the €900,000 so that I no longer lose this money 💰 contact me on WhatsApp through this link 👉🏻👉🏻https://wa.me/message/V6PJGZDDOJVBK1",0,0.10654761904761903,0.565922619047619,0.117,0.79,0.094,-0.4029
240,240,"Brenda Will Apologies for dropping this here but it feels too great to visit your timeline,🌹🌹 I always enjoy what you share here on Facebook but we're not friends yet🌹🌹 I have tried several times to send the friend request but it's not going. Do you mind trying from your side? I will be happy to be friends with you. If you find this message embarrassing please pardon my manners Thank you🌹",0,0.5,0.5625,0.062,0.61,0.327,0.9844
241,241,Bring back Spicy cashew chicken onto your menu,9,-0.3,0.475,0.0,1.0,0.0,0.0
242,242,Fact,1,0.0,0.0,0.0,1.0,0.0,0.0
243,243,Bring back the Factory Burrito!,6,0.0,0.0,0.0,1.0,0.0,0.0
244,244,Factory,1,0.0,0.0,0.0,1.0,0.0,0.0
245,245,"The last time a friend and I were at the cheesecake factory, in July, we weren't impressed. The menu is way too big, always has been! (Robert Irvine would cut that down to 1 or 2 pages!) All of the things we really liked to order are not on the menu anymore. And the cheesecake slices were smaller than before. We decided we will eat somewhere else and just go there to get a piece of cheesecake to go.",4,0.23425925925925925,0.45925925925925926,0.054,0.867,0.079,0.4978
246,246,Need the macadamia nut cheesecake! Bring it back!,6,0.0,0.0,0.0,1.0,0.0,0.0
247,247,"Bring back the Samosas, pretzel crusted chicken, and the Flatbread with roasted pear, but with Feta cheese, not blue cheese.",8,-0.19999999999999998,0.35000000000000003,0.0,1.0,0.0,0.0
248,248,Bring back the chocolate raspberry cheesecake.  Not the one with white chocolate.,9,0.0,0.0,0.0,1.0,0.0,0.0
249,249,Why make me so sad. You give me tiramisu cheesecake but no coffee flavor and it's dry... but why cheesecake factory?,0,-0.2833333333333333,0.8,0.218,0.782,0.0,-0.6481
250,250,Bring back fry bread taco .,3,0.0,0.0,0.0,1.0,0.0,0.0
251,251,"I used to love the cheesecake factory, but over the past several years,quality has dropped.  I no long visit. I miss it, but not worth my money.",1,0.025000000000000005,0.27,0.207,0.712,0.08,-0.4765
252,252,Fiction. It has NEVER been two pages.  No way.,2,0.0,0.0,0.216,0.784,0.0,-0.296
253,253,wasnt born lol,1,0.8,0.7,0.538,0.462,0.0,-0.3252
254,254,Too many choices now.,1,0.5,0.5,0.0,1.0,0.0,0.0
255,255,I'll admit to being overwhelmed the first time I looked at the menu. So many options made it hard to decide.,1,0.15277777777777776,0.4583333333333333,0.062,0.804,0.134,0.1531
256,256,"Please more low sodium non mushroom vegetarian options! 
PPPLLLLEEEEEEAAAAAAAASSSSSSSSEEEEEEEEEE!!!",2,0.25,0.4,0.277,0.544,0.179,-0.3096
257,257,"I still have a menu from 1987 somewhere ; I live in Australia, wrote asking for one, and they sent me one (lived in L.A. in 86/87) !",2,0.17045454545454544,0.5,0.0,1.0,0.0,0.0
258,258,I think it was 3 pages,2,0.0,0.0,0.0,1.0,0.0,0.0
259,259,"Change back to a smaller menu, I beg of you",2,0.0,0.25,0.0,1.0,0.0,0.0
260,260,Still reading your menu lol 😉,16,0.8,0.7,0.0,0.682,0.318,0.4215
261,261,I think it's true,1,0.35,0.65,0.0,0.517,0.483,0.4215
262,262,"Went to Cheesecake Factory at Christiana Mall last Sunday - ordered the Cuban sandwich. Was very dissatisfied.  Not a lot of meat on the sandwich,  and whomever prepared the sandwich must have shifted it or dropped it onto the plate as they were going to cut it in half. When it was brought to my table,  cut in half,  all of the meat was on one half - the other half had nothing on it. I took half of the meat from the one side and put it on thy empty side... very messy and very small portions on the sandwich in a whole.  Really bad for the price I paid.",1,-0.14948717948717946,0.32166666666666666,0.128,0.857,0.016,-0.9114
263,263,And that would be good enough!,3,0.35,0.55,0.0,0.61,0.39,0.4926
264,264,"OMG!!! I'm so proud and happy to be out here today sharing the Good work of owegbe I just can't believe that now my ex Lover is really back to me on his knees presenting a Ruby rose to ask for my forgiveness to take him back and he was feeling regretful and sorry for leaving me and for causing me pains after the Divorce which occurred last Year..
👇🏽👇🏽👇🏽👇🏽👇🏽.

 Dr. Owegbe love spell templee",0,0.3222222222222222,0.5796296296296295,0.053,0.747,0.199,0.9644
265,265,The menu now is way too massive. Needs to be smaller.,18,0.0,0.75,0.0,1.0,0.0,0.0
266,266,Regardless bring back the 1977 prices!🤣😅,10,0.0,0.0,0.0,0.684,0.316,0.7177
267,267,..... no it was bigger,1,0.0,0.5,0.355,0.645,0.0,-0.296
268,268,No idea. Never heard of The Cheesecake Factory in 1977.,2,0.0,0.0,0.196,0.804,0.0,-0.296
269,269,Now it is a book.,2,0.0,0.0,0.0,1.0,0.0,0.0
270,270,Ever think of doing a limited Retro-Menu era for a few weeks?,2,-0.13571428571428573,0.12142857142857143,0.147,0.853,0.0,-0.2263
271,271,"It was a dream come through when my ex lover called to apologize for leaving me, And that is willing to do anything to get me back. I was speechless when he was saying all these over the phone because these were my request when I contacted Dr James. And in matters of hours Dr James made it a reality, Get your Ex back or any spiritual spell you may want, don't be ashamed of your issues, seek help and get it solved
👇👇👇
https://www.facebook.com/Dr-James-solution-temple-104199835208353/",0,0.0625,0.22083333333333333,0.0,0.838,0.162,0.9178
272,272,"I've been having bad times in my marriage for the past months with my wife & I never thought things could change so easily for me and my partner, everything was possible with the help of  https://www.facebook.com/Dr-Oku-temple-114147387163908/",0,-0.12916666666666662,0.6875,0.081,0.785,0.134,0.3218
273,273,Were yr cheesecakes “over priced” like they r now🤔🤔🤔,1,0.0,0.0,0.0,0.848,0.152,0.3612
274,274,Fact but did not know it was open in 1977,1,0.0,0.5,0.0,1.0,0.0,0.0
275,275,"𝐈𝐧𝐯𝐞𝐬𝐭𝐢𝐧𝐠 𝐰𝐢𝐭𝐡 George Paltan , 𝐡𝐚𝐬 𝐛𝐫𝐨𝐮𝐠𝐡𝐭 𝐦𝐞 𝐚𝐧𝐝 𝐦𝐲 𝐟𝐚𝐦𝐢𝐥𝐲 𝐬𝐨 𝐦𝐮𝐜𝐡 𝐣𝐨𝐲, 𝐈'𝐯𝐞 𝐫𝐞𝐜𝐞𝐢𝐯𝐞𝐝 𝐦𝐮𝐜𝐡 𝐫𝐞𝐭𝐮𝐫𝐧𝐬 𝐟𝐫𝐨𝐦 𝐦𝐲 𝐥𝐢𝐭𝐭𝐥𝐞 𝐟𝐮𝐧𝐝𝐬 𝐢𝐧𝐯𝐞𝐬𝐭𝐞𝐝 𝐚𝐧𝐝 𝐈'𝐦 𝐭𝐡𝐚𝐧𝐤𝐟𝐮𝐥 𝐚𝐧𝐝 𝐈 𝐚𝐝𝐯𝐢𝐜𝐞 𝐞𝐯𝐞𝐫𝐲𝐨𝐧𝐞 𝐭𝐨 𝐢𝐧𝐯𝐞𝐬𝐭 𝐰𝐢𝐭𝐡 him He's's the best.
👇👇👇👇👇👇
https://www.facebook.com/george.paltan.5
https://www.facebook.com/george.paltan.5",1,1.0,0.3,0.0,0.937,0.063,0.6369
276,276,And 5 times cheaper,2,0.0,0.0,0.0,1.0,0.0,0.0
277,277,"That’s not a good sign
for a restaurant if the
menu has way too many
items ! Jus sayin !!",1,0.31328125,0.55,0.147,0.853,0.0,-0.5076
278,278,"My ex just returned like you assured me. Thank you DR NEWMAN,  My ex is back, thank you so much!!! I saw a comment online about how DR NEWMAN help someone brought back his wife who left for weeks.I contacted DR NEWMAN, he told me what to do and I did according to his instructions. That was it, everything changed all of a sudden. Now I am happy again with my husband.You can contact him via WhatsApp contact: (+2348076346397) 
OR text him on his page https://www.facebook.com/DrNewmanSpellCaster
   @Dr_Newman",0,0.06294642857142858,0.38571428571428573,0.0,0.824,0.176,0.9458
279,279,"Proverbs 10:22 The blessing of the LORD brings wealth, without painful toil for it. God has blessed my household through an Expert Forex trader Mrs. Rebecca Wayne who I came across while searching for top Bitcoin entrepreneurs. She traded for me with her Forex/Binary trading company where I earned $13,400 with a start up of $1000 went successful in just 7 days, you also want to be bill free? Do well and reach out to her via 
Email rebeccawayne150@gmail.com
Whatsapp:+18304848051",2,0.23750000000000002,0.7874999999999999,0.0,0.71,0.29,0.9756
280,280,"Worked right across the street from the one on Las Olas for years, but unless you had a 3 hour lunch you couldn't go there.  Service sucked!",1,0.3571428571428571,0.5357142857142857,0.142,0.858,0.0,-0.6476
281,281,"❤️💗💗💗bless Dr Ehimare for his marvelous work in my life, I was separate with my husband for the pass 3 year now and I wasn't satisfied i needed to get my husband back because the life of loneliness was so terrible for me and my 2 kids I searched about some possible spell caster that can bring back lover and i then come across Dr Ehimare i saw a comment about Dr.Ehimare how he bring lovers together with his spell caster I contacted him and he guided me. I asked for solutions, he started the remedy for my spell he ask for some information which i sent to him and also told some few things to do, after 48 hours my husband call me and start bagging me for forgiveness for all that happens i am so happy right now that we are back again as one family. If you are in the same situation right now and you don't know what to do or where to go, you can contact Dr.Ehimare today on  Whatsapp +2349165943331 or page👇👇👇👇👇
Doctor Ehimare Love Spellcasterr",1,0.16703296703296702,0.5304945054945054,0.036,0.809,0.156,0.9814
282,282,No idea. I wasn't even a thought in my parent's heads yet lol,0,0.8,0.7,0.138,0.688,0.175,0.1531
283,283,over priced slop,2,0.0,0.0,0.0,1.0,0.0,0.0
284,284,"due 𝐓𝐨 𝐓𝐡𝐞 𝐒𝐞𝐩𝐚𝐫𝐚𝐭𝐢𝐨𝐧 𝐖𝐢𝐭𝐡 𝐘𝐨𝐮𝐫 𝐏𝐚𝐫𝐭𝐧𝐞𝐫, 𝐀𝐫𝐞 𝐘𝐨𝐮 𝐃𝐢𝐬𝐚𝐩𝐩𝐨𝐢𝐧𝐭𝐞𝐝 𝐈𝐧 𝐖𝐡𝐚𝐭 𝐇𝐞 / 𝐒𝐡𝐞 𝐈𝐬 𝐃𝐨𝐢𝐧𝐠. 𝐘𝐨𝐮 𝐅𝐞𝐞𝐥 𝐁𝐫𝐨𝐤𝐞𝐧𝐡𝐞𝐚𝐫𝐭𝐞𝐝 𝐋𝐨𝐧𝐞𝐥𝐲 𝐄𝐦𝐨𝐭𝐢𝐨𝐧𝐚𝐥𝐥𝐲 𝐃𝐢𝐬𝐜𝐨𝐧𝐧𝐞𝐜𝐭𝐞𝐝.  𝐅𝐫𝐮𝐬𝐭𝐫𝐚𝐭𝐞𝐝 𝐁𝐞𝐜𝐚𝐮𝐬𝐞 𝐎𝐟 𝐀 𝐁𝐫𝐞𝐚𝐤 𝐔𝐩𝐃𝐮𝐞 / 𝐄𝐱𝐭𝐫𝐚𝐦𝐚𝐫𝐢𝐭𝐚𝐥 𝐀𝐟𝐟𝐚𝐢𝐫, 𝐋𝐢𝐟𝐞 𝐈𝐬 𝐓𝐨𝐨 𝐒𝐡𝐨𝐫𝐭 𝐓𝐨 𝐁𝐞 𝐔𝐧𝐡𝐚𝐩𝐩𝐲. 𝐓𝐡𝐢𝐧𝐤 𝐀𝐛𝐨𝐮𝐭 𝐓𝐡𝐚𝐭. 𝐘𝐨𝐮 𝐃𝐞𝐬𝐞𝐫𝐯𝐞 𝐔𝐭𝐦𝐨𝐬𝐭 𝐇𝐚𝐩𝐩𝐢𝐧𝐞𝐬𝐬 𝐀𝐧𝐝 𝐋𝐨𝐯𝐞. 𝐓𝐡𝐢𝐬 𝐈𝐬 𝐘𝐨𝐮𝐫 𝐒𝐨𝐥𝐮𝐭𝐢𝐨𝐧 text him on WhatsApp now https://wa.me/message/JBXKT5COQUWQH1

Dr Believe spell temple",0,-0.125,0.375,0.0,1.0,0.0,0.0
285,285,"Would be nice if you went back to a smaller menu, that way you could focus on doing a fewer meals great instead of dozens of meals mediocre.",2,0.18,0.65,0.0,0.79,0.21,0.7845
286,286,I think you mean 12 pages,1,-0.3125,0.6875,0.0,1.0,0.0,0.0
287,287,False you didn’t open til 1978!,1,-0.20000000000000004,0.55,0.0,1.0,0.0,0.0
288,288,False you didnt open till 88,2,-0.20000000000000004,0.55,0.0,1.0,0.0,0.0
289,289,"Linda Miller Dear friend 👋 ,we have created a Golden Retriever 🥰 group to showcase your Heathy Golden Retriever For Adoption And More which is created for us 🐾 to make this breed known to the world, for adoption for all lovers who don't have one and also for the sharing of lovely 😍 Golden retriever pictures
👇👇👇⬇️⬇️⬇️
https://facebook.com/groups/721998266391863/",0,0.38,0.55,0.0,0.688,0.312,0.9856
290,290,"Linda Miller Apologies for dropping this here but it feels too great to visit your timeline,🌹🌹 I always enjoy what you share here on Facebook but we're not friends yet🌹🌹 I have tried several times to send the friend request but it's not going. Do you mind trying from your side? I will be happy to be friends with you. If you find this message embarrassing please pardon my manners Thank you🌹",0,0.5,0.5625,0.062,0.61,0.327,0.9844
291,291,Linda Miller hello there how are you doing if you don't mind can you please send me a friend request,0,0.0,0.0,0.0,0.766,0.234,0.6705
292,292,"Murray Zlatin 😍I'm always happy to see what you share here on Facebook, but we're not friends yet, I've tried sending you a request several times but it doesn't go through. I would be so happy if you can just click on my profile and send me a request, but if you find this message embarrassing, please forgive my manners, have a safe day,thank you and stay blessed 🌹🌺💙",0,0.525,0.625,0.065,0.616,0.319,0.9807
293,293,"Anthony Rusty LoBianco 😍I'm always happy to see what you share here on Facebook, but we're not friends yet, I've tried sending you a request several times but it doesn't go through. I would be so happy if you can just click on my profile and send me a request, but if you find this message embarrassing, please forgive my manners, have a safe day,thank you and stay blessed 🌹🌺💙",0,0.525,0.625,0.064,0.62,0.316,0.9807
294,294,"We're sorry to hear this happened! If you don't mind sending us a DM, we'd be happy to follow up with you.",0,0.08750000000000002,1.0,0.051,0.791,0.158,0.5707
295,295,"Murray Zlatin Hello, how're you doing, it'll be a great pleasure to have someone like you as friends here it'll be cool to have fun with you, kindly send me a friend request please 💖",0,0.5125,0.625,0.0,0.423,0.577,0.9862
296,296,"Anthony Rusty Hello, how're you doing, it'll be a great pleasure to have someone like you as friends here it'll be cool to have fun with you, kindly send me a friend request please 💖",0,0.5125,0.625,0.0,0.423,0.577,0.9862
297,297,"Anthony Rusty LoBianco Dear friend 👋 ,we have created a Golden Retriever 🥰 group to showcase your Heathy Golden Retriever For Adoption And More which is created for us 🐾 to make this breed known to the world, for adoption for all lovers who don't have one and also for the sharing of lovely 😍 Golden retriever pictures
👇👇👇⬇️⬇️⬇️
https://facebook.com/groups/721998266391863/",0,0.38,0.55,0.0,0.691,0.309,0.9856
298,298,Anthony Rusty LoBianco sorry to hear that.,0,-0.5,1.0,0.178,0.822,0.0,-0.0772
299,299,"Demi Garza Dear friend 👋 ,we have created a Golden Retriever 🥰 group to showcase your Heathy Golden Retriever For Adoption And More which is created for us 🐾 to make this breed known to the world, for adoption for all lovers who don't have one and also for the sharing of lovely 😍 Golden retriever pictures
👇👇👇⬇️⬇️⬇️
https://facebook.com/groups/721998266391863/",0,0.38,0.55,0.0,0.688,0.312,0.9856
300,300,Demi Garza  🐕🎉😝✨testyes!!wow  https://projeckone.vercel.app/,0,0.0,0.0,0.0,0.753,0.247,0.508
301,301,"Valeria Haro 𝐈𝐧𝐯𝐞𝐬𝐭𝐢𝐧𝐠 𝐰𝐢𝐭𝐡 George Paltan , 𝐡𝐚𝐬 𝐛𝐫𝐨𝐮𝐠𝐡𝐭 𝐦𝐞 𝐚𝐧𝐝 𝐦𝐲 𝐟𝐚𝐦𝐢𝐥𝐲 𝐬𝐨 𝐦𝐮𝐜𝐡 𝐣𝐨𝐲, 𝐈'𝐯𝐞 𝐫𝐞𝐜𝐞𝐢𝐯𝐞𝐝 𝐦𝐮𝐜𝐡 𝐫𝐞𝐭𝐮𝐫𝐧𝐬 𝐟𝐫𝐨𝐦 𝐦𝐲 𝐥𝐢𝐭𝐭𝐥𝐞 𝐟𝐮𝐧𝐝𝐬 𝐢𝐧𝐯𝐞𝐬𝐭𝐞𝐝 𝐚𝐧𝐝 𝐈'𝐦 𝐭𝐡𝐚𝐧𝐤𝐟𝐮𝐥 𝐚𝐧𝐝 𝐈 𝐚𝐝𝐯𝐢𝐜𝐞 𝐞𝐯𝐞𝐫𝐲𝐨𝐧𝐞 𝐭𝐨 𝐢𝐧𝐯𝐞𝐬𝐭 𝐰𝐢𝐭𝐡 him He's's the best.
👇👇👇👇👇👇
https://www.facebook.com/george.paltan.5
https://www.facebook.com/george.paltan.5",0,1.0,0.3,0.0,0.938,0.062,0.6369
302,302,"Mohammad Kabir Dear friend 👋 ,we have created a Golden Retriever 🥰 group to showcase your Heathy Golden Retriever For Adoption And More which is created for us 🐾 to make this breed known to the world, for adoption for all lovers who don't have one and also for the sharing of lovely 😍 Golden retriever pictures
👇👇👇⬇️⬇️⬇️
https://facebook.com/groups/721998266391863/",0,0.38,0.55,0.0,0.688,0.312,0.9856
303,303,"Dal JustDal Dear friend 👋 ,we have created a Golden Retriever 🥰 group to showcase your Heathy Golden Retriever For Adoption And More which is created for us 🐾 to make this breed known to the world, for adoption for all lovers who don't have one and also for the sharing of lovely 😍 Golden retriever pictures
👇👇👇⬇️⬇️⬇️
https://facebook.com/groups/721998266391863/",0,0.38,0.55,0.0,0.688,0.312,0.9856
304,304,"Dal JustDal 𝐈𝐧𝐯𝐞𝐬𝐭𝐢𝐧𝐠 𝐰𝐢𝐭𝐡 George Paltan , 𝐡𝐚𝐬 𝐛𝐫𝐨𝐮𝐠𝐡𝐭 𝐦𝐞 𝐚𝐧𝐝 𝐦𝐲 𝐟𝐚𝐦𝐢𝐥𝐲 𝐬𝐨 𝐦𝐮𝐜𝐡 𝐣𝐨𝐲, 𝐈'𝐯𝐞 𝐫𝐞𝐜𝐞𝐢𝐯𝐞𝐝 𝐦𝐮𝐜𝐡 𝐫𝐞𝐭𝐮𝐫𝐧𝐬 𝐟𝐫𝐨𝐦 𝐦𝐲 𝐥𝐢𝐭𝐭𝐥𝐞 𝐟𝐮𝐧𝐝𝐬 𝐢𝐧𝐯𝐞𝐬𝐭𝐞𝐝 𝐚𝐧𝐝 𝐈'𝐦 𝐭𝐡𝐚𝐧𝐤𝐟𝐮𝐥 𝐚𝐧𝐝 𝐈 𝐚𝐝𝐯𝐢𝐜𝐞 𝐞𝐯𝐞𝐫𝐲𝐨𝐧𝐞 𝐭𝐨 𝐢𝐧𝐯𝐞𝐬𝐭 𝐰𝐢𝐭𝐡 him He's's the best.
👇👇👇👇👇👇
https://www.facebook.com/george.paltan.5
https://www.facebook.com/george.paltan.5",0,1.0,0.3,0.0,0.938,0.062,0.6369
305,305,"Traci Mo Dear friend 👋 ,we have created a Golden Retriever 🥰 group to showcase your Heathy Golden Retriever For Adoption And More which is created for us 🐾 to make this breed known to the world, for adoption for all lovers who don't have one and also for the sharing of lovely 😍 Golden retriever pictures
👇👇👇⬇️⬇️⬇️
https://facebook.com/groups/721998266391863/",0,0.38,0.55,0.0,0.688,0.312,0.9856
306,306,"Francoise Boden agree… I find it annoying and takes too much time away from visiting with people you’re having dinner with while everyone is trying to read War and Peace. The food is good, but not somewhere I go out to often.",2,0.03333333333333329,0.5666666666666668,0.092,0.817,0.09,-0.0258
307,307,Traci Mo I agree it’s too long especially since most dishes have the same base.,1,-0.07,0.605,0.0,0.848,0.152,0.3612
308,308,"Traci Mo The more options, the better, keep expanding it!",0,0.5625,0.5,0.0,0.723,0.277,0.5355
309,309,Traci Mo never been how long is it now,0,-0.05,0.4,0.0,1.0,0.0,0.0
310,310,"Kathi Ellen Dear friend 👋 ,we have created a Golden Retriever 🥰 group to showcase your Heathy Golden Retriever For Adoption And More which is created for us 🐾 to make this breed known to the world, for adoption for all lovers who don't have one and also for the sharing of lovely 😍 Golden retriever pictures
👇👇👇⬇️⬇️⬇️
https://facebook.com/groups/721998266391863/",0,0.38,0.55,0.0,0.688,0.312,0.9856
311,311,"Shaun Cross Dear friend 👋 ,we have created a Golden Retriever 🥰 group to showcase your Heathy Golden Retriever For Adoption And More which is created for us 🐾 to make this breed known to the world, for adoption for all lovers who don't have one and also for the sharing of lovely 😍 Golden retriever pictures
👇👇👇⬇️⬇️⬇️
https://facebook.com/groups/721998266391863/",0,0.3166666666666667,0.4583333333333333,0.0,0.688,0.312,0.9856
312,312,"Amanda Cabrera Dear friend 👋 ,we have created a Golden Retriever 🥰 group to showcase your Heathy Golden Retriever For Adoption And More which is created for us 🐾 to make this breed known to the world, for adoption for all lovers who don't have one and also for the sharing of lovely 😍 Golden retriever pictures
👇👇👇⬇️⬇️⬇️
https://facebook.com/groups/721998266391863/",0,0.38,0.55,0.0,0.688,0.312,0.9856
313,313,"Angel Ellys Dear friend 👋 ,we have created a Golden Retriever 🥰 group to showcase your Heathy Golden Retriever For Adoption And More which is created for us 🐾 to make this breed known to the world, for adoption for all lovers who don't have one and also for the sharing of lovely 😍 Golden retriever pictures
👇👇👇⬇️⬇️⬇️
https://facebook.com/groups/721998266391863/",0,0.38,0.55,0.0,0.688,0.312,0.9856
314,314,"Angel Ellys 
Hello, Sorry for the way of contacting, I just saw your profile and thought you were the right person, my name is Sandra Jones, I'm from France.  I suffer from a serious illness that will be conscious of death, it is a throat and there is an amount of €900,000, which I would like to offer to a reliable and honest man to use it well.  I have an import of red oil in my company in France and I have been plundering my husband for 6 years, which is very affected and until now I have not been able to recover, but our children have not  summer.  I would like to offer this amount before my death as my days to count because I miss this disease for which I had no cure.  If you would like to benefit from the €900,000 so that I no longer lose this money 💰 contact me on WhatsApp through this link 👉🏻👉🏻https://wa.me/message/V6PJGZDDOJVBK1",0,0.10654761904761903,0.565922619047619,0.117,0.79,0.094,-0.4029
315,315,"Michele Vandenborre Soto Dear friend 👋 ,we have created a Golden Retriever 🥰 group to showcase your Heathy Golden Retriever For Adoption And More which is created for us 🐾 to make this breed known to the world, for adoption for all lovers who don't have one and also for the sharing of lovely 😍 Golden retriever pictures
👇👇👇⬇️⬇️⬇️
https://facebook.com/groups/721998266391863/",0,0.38,0.55,0.0,0.691,0.309,0.9856
316,316,"Lizette Mendez Dear friend 👋 ,we have created a Golden Retriever 🥰 group to showcase your Heathy Golden Retriever For Adoption And More which is created for us 🐾 to make this breed known to the world, for adoption for all lovers who don't have one and also for the sharing of lovely 😍 Golden retriever pictures
👇👇👇⬇️⬇️⬇️
https://facebook.com/groups/721998266391863/",0,0.38,0.55,0.0,0.688,0.312,0.9856
317,317,"Lizette Mendez 𝐈𝐧𝐯𝐞𝐬𝐭𝐢𝐧𝐠 𝐰𝐢𝐭𝐡 George Paltan , 𝐡𝐚𝐬 𝐛𝐫𝐨𝐮𝐠𝐡𝐭 𝐦𝐞 𝐚𝐧𝐝 𝐦𝐲 𝐟𝐚𝐦𝐢𝐥𝐲 𝐬𝐨 𝐦𝐮𝐜𝐡 𝐣𝐨𝐲, 𝐈'𝐯𝐞 𝐫𝐞𝐜𝐞𝐢𝐯𝐞𝐝 𝐦𝐮𝐜𝐡 𝐫𝐞𝐭𝐮𝐫𝐧𝐬 𝐟𝐫𝐨𝐦 𝐦𝐲 𝐥𝐢𝐭𝐭𝐥𝐞 𝐟𝐮𝐧𝐝𝐬 𝐢𝐧𝐯𝐞𝐬𝐭𝐞𝐝 𝐚𝐧𝐝 𝐈'𝐦 𝐭𝐡𝐚𝐧𝐤𝐟𝐮𝐥 𝐚𝐧𝐝 𝐈 𝐚𝐝𝐯𝐢𝐜𝐞 𝐞𝐯𝐞𝐫𝐲𝐨𝐧𝐞 𝐭𝐨 𝐢𝐧𝐯𝐞𝐬𝐭 𝐰𝐢𝐭𝐡 him He's's the best.
👇👇👇👇👇👇
https://www.facebook.com/george.paltan.5
https://www.facebook.com/george.paltan.5",0,1.0,0.3,0.0,0.938,0.062,0.6369
318,318,"Francoise Boden Hello, my honest and sincere apologies for invading your privacy abruptly but I must confess that you are an angel, I will really appreciate an t to be called a friend. I tried sending you a friend request but no avail, can you please add me if you don't mind 🙏",0,0.29375,0.65,0.04,0.678,0.282,0.9497
319,319,"Francoise Boden Dear friend 👋 ,we have created a Golden Retriever 🥰 group to showcase your Heathy Golden Retriever For Adoption And More which is created for us 🐾 to make this breed known to the world, for adoption for all lovers who don't have one and also for the sharing of lovely 😍 Golden retriever pictures
👇👇👇⬇️⬇️⬇️
https://facebook.com/groups/721998266391863/",0,0.38,0.55,0.0,0.688,0.312,0.9856
320,320,"Francoise Boden I’m proud to serve the United state…I actually love this post and your comment,you deserve my comment for saying such,I found you interesting and also clever ,but tried sending you a friend request but I couldn’t 😏😒I will be so glad if you can send me a friend request here on Facebook ,I still stand for the flag 🇺🇸",0,0.49333333333333335,0.7866666666666667,0.0,0.697,0.303,0.9729
